SHIFT_ID,WORKER_ID,WORKPLACE_ID,SHIFT_START_AT,SHIFT_CREATED_AT,OFFER_VIEWED_AT,DURATION,SLOT,CLAIMED_AT,IS_VERIFIED,IS_NCNS,PAY_RATE,CHARGE_RATE,CLAIMED,LEAD_TIME_HOUR
671beed1c0a8c0b78058632f,6381e1d83540dfe4c27d654d,62be1df86451d501bef14792,2024-10-29T06:00:00Z,2024-10-25T19:17:37Z,2024-10-26T01:30:25Z,8,noc,2024-10-26T01:31:18Z,TRUE,FALSE,23.3,32,1,82.7063888888889
673ba66f3aac014e7c29339e,62a23cb386895f01bd626a2b,5bdb65eb27415b0004330ace,2024-11-26T06:30:00Z,2024-11-18T20:41:20Z,2024-11-21T04:33:31Z,9,noc,2024-11-21T04:33:45Z,TRUE,FALSE,22.6,32,1,177.811111111111
6758f512ac5cbd845eab71d4,649da491deef5579a8167a36,60e8d8dc9a5c0a016647a652,2024-12-11T22:00:00Z,2024-12-11T02:12:34Z,2024-12-11T02:13:31Z,8,pm,2024-12-11T02:13:34Z,TRUE,FALSE,27.55,35,1,19.7905555555556
672bb30bc0caa616e1f27888,632c00309603d78083da3f36,5ebf16f8fe8b200017aebe0f,2024-11-06T23:00:00Z,2024-11-06T18:18:52Z,2024-11-06T18:18:55Z,8,pm,2024-11-06T18:19:00Z,TRUE,FALSE,21.43,26,1,4.68555555555556
6712bce466dc4cac9c831eb4,629beea53a81f701c1806387,6682fbd431094eacf70b20f1,2024-10-20T13:00:00Z,2024-10-18T19:54:12Z,2024-10-19T00:27:25Z,8,am,2024-10-19T00:28:10Z,TRUE,FALSE,19.43,37,1,41.0966666666667
671f888a13bb5f335d0755b4,62460a25fb16d401aab5d2a8,6203e9b58fa46801a9ed5f21,2024-10-28T14:00:00Z,2024-10-28T12:50:19Z,2024-10-28T13:01:27Z,10,am,2024-10-28T13:01:39Z,TRUE,FALSE,31.73,31,1,1.16138888888889
6753424d31e09c6f66bbdb78,668d62080c8bae033d64c451,65428c5eb9ae7bfe06a31fec,2024-12-23T12:50:00Z,2024-12-06T18:28:29Z,2024-12-06T18:28:29Z,13,am,2024-12-06T18:28:29Z,TRUE,FALSE,32.53,39,1,402.358611111111
674653ce17c861f952e1aaa9,6585fc9327861cb389080513,641deef039646601c0df8cea,2024-12-08T15:00:00Z,2024-11-26T23:03:43Z,2024-11-26T23:20:19Z,8,am,2024-11-26T23:20:54Z,TRUE,FALSE,27.86,32,1,279.938055555556
66fff0ac55a904babd63f1b0,6001df03fc4eb6001662c503,644ad704e30bb601b9ec5b76,2024-10-04T12:00:00Z,2024-10-04T13:42:04Z,2024-10-04T13:42:24Z,12,am,2024-10-04T13:42:26Z,TRUE,FALSE,34.03,39,1,-1.70111111111111
6726587ffc379fd212f011a1,6698a619d0200bf3170d22f6,64790906cb044d01b9691969,2024-11-03T05:00:00Z,2024-11-02T16:51:12Z,2024-11-02T18:28:55Z,9,noc,2024-11-02T18:29:57Z,TRUE,FALSE,25.15,37,1,12.1466666666667
6781e25a8b594b82cc007a98,62ba731e87fa8001b83f48aa,5f52a9138c405c0016d30feb,2025-01-11T06:00:00Z,2025-01-11T03:15:38Z,2025-01-11T03:57:35Z,8,noc,2025-01-11T03:57:48Z,TRUE,FALSE,26.82,29,1,2.73944444444444
67101e975da660241fad6d92,650b6aefbe202a3a2e0961f6,5e95d5f5cf5e8d001653314e,2024-10-17T06:00:00Z,2024-10-16T20:14:16Z,2024-10-16T20:20:01Z,8,noc,2024-10-16T20:24:14Z,TRUE,FALSE,21.54,37,1,9.76222222222222
673e88f60cba31d04a09a781,627eee20a9712b01c0153ff8,5f5bca132f95160016b723ff,2024-11-21T14:30:00Z,2024-11-21T01:12:22Z,2024-11-21T13:43:44Z,9,am,2024-11-21T13:43:57Z,TRUE,FALSE,32.11,37,1,13.2938888888889
670836c982ca875d3fc14d4f,6001df03fc4eb6001662c503,65428c5eb9ae7bfe06a31fec,2024-10-12T11:50:00Z,2024-10-10T20:19:22Z,2024-10-10T20:19:22Z,13,am,2024-10-10T20:19:22Z,TRUE,FALSE,32.66,39,1,39.5105555555556
6706f861e0b04c537ff6ce16,66ec8e0df472d33b6860f036,62be1df86451d501bef14792,2024-10-18T07:00:00Z,2024-10-09T21:40:49Z,2024-10-17T01:19:43Z,8,noc,2024-10-17T01:20:06Z,TRUE,FALSE,22.98,32,1,201.319722222222
677ecd8317f799de25b445b0,623b1bf7b2a3b901ad01e597,5fd299d89343550016d5599f,2025-01-09T00:00:00Z,2025-01-08T19:09:56Z,2025-01-08T19:12:43Z,6,pm,2025-01-08T19:13:18Z,TRUE,FALSE,34.53,31,1,4.83444444444444
6757853de379cc18faeb8652,667235b853f8a9d7f36ae125,611af67795f4c501662edb31,2024-12-18T06:30:00Z,2024-12-10T00:03:09Z,2024-12-10T00:13:04Z,8,noc,2024-12-10T00:13:17Z,TRUE,FALSE,21.62,24,1,198.4475
673425ab69b8d96ffca416b0,5f44403d14eabb0016313e3a,6179ae4b16096b0169b36fbc,2024-11-13T14:30:00Z,2024-11-13T04:06:04Z,2024-11-13T05:17:42Z,9,am,2024-11-13T05:18:25Z,TRUE,FALSE,23.1,33,1,10.3988888888889
6759f279fc1790887ce08f46,668d62080c8bae033d64c451,65428c5eb9ae7bfe06a31fec,2025-01-04T12:50:00Z,2024-12-11T20:13:45Z,2025-01-03T02:03:35Z,13,am,2025-01-03T02:03:39Z,TRUE,FALSE,31.28,39,1,568.604166666667
672472ead874a0a8cb8e366b,5ddf1953173b16001632bd4a,5fd299d89343550016d5599f,2024-11-01T13:00:00Z,2024-11-01T06:19:22Z,2024-11-01T07:11:05Z,8,am,2024-11-01T07:11:31Z,TRUE,FALSE,36.01,31,1,6.67722222222222
671693ca03a023a7158b29be,66e3e837f472d33b686e396b,637e71fd4a702e01b5e6261b,2024-11-09T13:00:00Z,2024-10-21T17:47:54Z,2024-11-09T12:20:41Z,12,am,2024-11-09T12:21:07Z,TRUE,FALSE,32.73,28,1,451.201666666667
675b0f4d9bd425b02f83fd56,64258eb5eacfd205195709db,6203e9b58fa46801a9ed5f21,2024-12-20T13:00:00Z,2024-12-12T16:29:02Z,2024-12-13T00:10:13Z,12,am,2024-12-13T00:10:34Z,TRUE,FALSE,21.37,31,1,188.516111111111
66fcfa1f6be5a6937a28ae44,65956cc827861cb3893fe0a2,66fc129ed5b34b9bd50b7626,2024-10-04T05:00:00Z,2024-10-02T07:45:35Z,2024-10-04T06:13:42Z,8,noc,2024-10-04T06:14:27Z,TRUE,FALSE,37.39,33,1,45.2402777777778
66fb8273446d9ffc9ec66e3e,659e3f4d27861cb389a44f19,6397792db6b96101b60b854e,2024-10-06T13:00:00Z,2024-10-01T05:02:44Z,2024-10-03T01:52:08Z,8,am,2024-10-03T01:52:15Z,TRUE,FALSE,31.31,32,1,127.954444444444
66fc1e1c61f2e8bdeb5ee53a,6422b735eacfd2051908e6e3,602db47f20bc3c0016d69381,2024-10-06T12:00:00Z,2024-10-01T16:06:52Z,2024-10-05T16:30:52Z,12,am,2024-10-05T16:32:15Z,TRUE,FALSE,27.54,37,1,115.885555555556
6705d69e536f684585f9824f,66c2dd3993d8c27168bd9971,60257cdc1cd3a100160c67cf,2024-10-14T21:00:00Z,2024-10-09T01:04:31Z,2024-10-09T20:56:38Z,8,pm,2024-10-09T20:57:28Z,TRUE,FALSE,21.81,32,1,139.924722222222
66f4b31011f6e10a88635187,6281766759109301c15ef45a,628439ec1df59901b9c4f568,2024-10-19T21:30:00Z,2024-09-26T01:04:17Z,2024-09-26T01:12:06Z,8,pm,2024-09-26T01:12:13Z,TRUE,FALSE,28.14,30,1,572.428611111111
67006906b4b5fef41c4f0d82,620a95dbfa36e301a7a261cc,61b3bcab7d820501865eb110,2024-10-06T22:00:00Z,2024-10-04T22:15:35Z,2024-10-05T04:56:23Z,8,pm,2024-10-05T04:56:35Z,TRUE,FALSE,21.82,33,1,47.7402777777778
677c470afc37dfac62956798,6315537de1238a01aa32cc4c,622fd7d048ade501b1ab4b15,2025-01-07T07:00:00Z,2025-01-06T21:11:39Z,2025-01-06T22:13:52Z,8,noc,2025-01-06T22:13:56Z,TRUE,FALSE,30.12,41,1,9.80583333333333
677d85ab7c95a9d2416dff57,6381e1d83540dfe4c27d654d,5fcec4832f950000168c369d,2025-01-10T22:00:00Z,2025-01-07T19:51:07Z,2025-01-08T05:11:32Z,8,pm,2025-01-08T05:12:30Z,TRUE,FALSE,20.62,32,1,74.1480555555556
676b2040be552a750e9021e7,63c0c81dfe7ae5e658c2795f,624756a8f9a7c801aaf46df7,2024-12-25T07:30:00Z,2024-12-24T20:57:36Z,2024-12-24T23:42:47Z,8,noc,2024-12-24T23:43:15Z,TRUE,FALSE,39.32,42,1,10.54
6723dcdf65101215c5040263,61f95ff5088ec4018a68064b,61a568e0cb11990185bb97c7,2024-11-01T13:30:00Z,2024-10-31T19:39:11Z,2024-10-31T20:18:58Z,8,am,2024-10-31T20:19:24Z,TRUE,FALSE,26.19,39,1,17.8469444444444
672b9772875a4a1e4a1a4274,644d9312b13deaf45f32f2c3,6203e9b58fa46801a9ed5f21,2024-11-06T16:45:00Z,2024-11-06T16:21:07Z,2024-11-06T16:22:41Z,6,am,2024-11-06T16:23:18Z,TRUE,FALSE,33.4,31,1,0.398055555555556
672ea5ab89bfa3128471248b,63d39c2c08d1f56324abebcc,641deef039646601c0df8cea,2024-11-09T15:00:00Z,2024-11-08T23:58:36Z,2024-11-09T01:02:44Z,8,am,2024-11-09T01:03:04Z,TRUE,FALSE,21.87,32,1,15.0233333333333
673bc49f1b91e344b725ac09,632c00309603d78083da3f36,5ebf16f8fe8b200017aebe0f,2024-11-19T15:00:00Z,2024-11-18T22:50:08Z,2024-11-18T22:50:09Z,8,am,2024-11-18T22:50:35Z,TRUE,FALSE,22.36,26,1,16.1644444444444
6766d42b45b1ac740a99aacd,667853410c8bae033d8d8571,6197b1e6a706b30180020448,2024-12-21T15:15:00Z,2024-12-21T14:43:55Z,2024-12-21T14:47:20Z,8,am,2024-12-21T14:48:04Z,TRUE,FALSE,26.7,34,1,0.518055555555556
66df5af497c7d2acb4c8e624,5e1cde3327ff480016e91104,5e8f18c7c2980b00164326a9,2024-09-23T02:00:00Z,2024-09-09T20:30:45Z,2024-09-09T20:51:58Z,12,noc,2024-09-09T20:52:02Z,TRUE,FALSE,20.3,34,1,317.4875
6755cb5f126fd2c42c60cb80,620d6e498f390601abcd8a93,5e47201390bc130016bbe03f,2024-12-11T06:30:00Z,2024-12-08T16:37:51Z,2024-12-08T23:26:43Z,8,noc,2024-12-08T23:27:06Z,TRUE,FALSE,19.39,33,1,61.8691666666667
672830353d259be793f6a5b4,6502b372be202a3a2e3e2b97,63517288a6775501b7fe1943,2024-11-04T14:00:00Z,2024-11-04T02:23:49Z,2024-11-04T02:23:51Z,8,am,2024-11-04T02:23:55Z,TRUE,FALSE,28.1,38,1,11.6030555555556
66e8963294fd29ee327d3a82,61701c1a79332d01697677fe,6397792db6b96101b60b854e,2024-09-23T13:00:00Z,2024-09-16T20:33:55Z,2024-09-17T03:20:58Z,8,am,2024-09-17T03:21:01Z,TRUE,FALSE,23.1,32,1,160.434722222222
6716951b03a023a7158b3f32,6678e2320c8bae033d6a6be2,5bdb65eb27415b0004330ace,2024-10-21T18:00:00Z,2024-10-21T17:53:32Z,2024-10-21T17:54:19Z,4,am,2024-10-21T17:54:25Z,TRUE,FALSE,23.35,32,1,0.107777777777778
66f2df1be33cdcd2bdefe59b,667541c50c8bae033d2113ba,5cb9f07135163900163f532c,2024-09-24T22:00:00Z,2024-09-24T15:47:39Z,2024-09-24T16:35:55Z,8,pm,2024-09-24T16:36:21Z,TRUE,FALSE,24.45,28,1,6.20583333333333
66fc46bb78305b5441f27af2,61a71edfdc19040186627c80,614213db4592980166c594a7,2024-10-05T19:30:00Z,2024-10-01T19:00:11Z,2024-10-02T11:55:20Z,9,pm,2024-10-02T11:56:32Z,TRUE,FALSE,25.09,37,1,96.4969444444444
6750b90508b42a5ecc9cb9ae,6611a34c6b5cf28219c08ca7,5c539532fe63b800166ddb2d,2024-12-07T22:30:00Z,2024-12-04T20:18:14Z,2024-12-05T04:21:18Z,8,pm,2024-12-05T04:21:24Z,TRUE,FALSE,23.81,30,1,74.1961111111111
676adaa830e1798d552228f9,5ec9b47871ded70017d1e736,610d4182f017e70166bb513a,2024-12-25T14:30:00Z,2024-12-24T16:00:41Z,2024-12-24T18:15:52Z,9,am,2024-12-24T18:15:57Z,TRUE,FALSE,41.47,27,1,22.4886111111111
672d26d1dcdd0dfa4a5f1394,61400daa36e8aa016649cadd,61f1d66bcc1e0a018a32786c,2024-12-01T14:30:00Z,2024-11-07T20:45:05Z,2024-11-08T18:30:00Z,8,am,2024-11-08T18:31:01Z,TRUE,FALSE,25.8,36,1,569.748611111111
67230bd8777baa9fbaa9a3ab,6566b5aa7ff7c6eee58bed37,610c3e4bb0d8850166b2bd41,2024-11-02T05:00:00Z,2024-10-31T04:47:20Z,2024-10-31T04:49:16Z,8,noc,2024-10-31T04:49:40Z,TRUE,FALSE,23.25,31,1,48.2111111111111
66edb13e31eed7f3a530190f,61a57d80052d68018507b90d,5f594c78bec4a800166418eb,2024-09-22T21:00:00Z,2024-09-20T17:30:39Z,2024-09-20T17:46:11Z,8,pm,2024-09-20T17:46:21Z,TRUE,FALSE,22.01,36,1,51.4891666666667
672e6ee19c3bc0a0e8dc6578,6105ea31cee634016679977a,5ebf09a7fe8b200017aeb9eb,2024-11-11T14:30:00Z,2024-11-08T20:04:49Z,2024-11-08T20:04:49Z,8,am,2024-11-08T20:04:49Z,TRUE,FALSE,22.16,26,1,66.4197222222222
672d1beadcdd0dfa4a5dc04c,61a71edfdc19040186627c80,602db47f20bc3c0016d69381,2024-11-10T01:00:00Z,2024-11-07T19:58:35Z,2024-11-07T20:18:24Z,12,pm,2024-11-07T20:20:26Z,TRUE,FALSE,29.17,37,1,53.0236111111111
672ee73f456d1ad3b2f9c52e,62adfa57cba1ba01be8cab5c,612e88a59e065601668a13a4,2024-11-10T07:00:00Z,2024-11-09T04:38:23Z,2024-11-09T19:08:53Z,8,noc,2024-11-09T19:09:52Z,TRUE,FALSE,26.12,28,1,26.3602777777778
66ff543dc1681f7b224d0f41,66186622b44011b92c71f83e,5f594c78bec4a800166418eb,2024-10-04T05:00:00Z,2024-10-04T02:34:38Z,2024-10-04T03:33:36Z,8,noc,2024-10-04T03:34:11Z,TRUE,FALSE,21.36,36,1,2.42277777777778
67743d63a72178e8c88c0455,62fab277c0ad7f01b8907c7b,611af67795f4c501662edb31,2025-01-19T22:30:00Z,2024-12-31T18:52:19Z,2024-12-31T18:55:00Z,8,pm,2024-12-31T18:55:07Z,TRUE,FALSE,23.4,24,1,459.628055555556
674f9fcde2e1370ed738c98d,6659d6a553f8a9d7f35c63e7,6682fbd431094eacf70b20f1,2024-12-04T22:15:00Z,2024-12-04T00:18:22Z,2024-12-04T00:34:48Z,8,pm,2024-12-04T00:34:58Z,TRUE,FALSE,18.78,37,1,21.9438888888889
6759f0990601710bdd70d3f9,61e60b3f34d4ec018bd81be6,65428c5eb9ae7bfe06a31fec,2025-01-02T01:00:00Z,2024-12-11T20:05:46Z,2024-12-11T20:17:11Z,12,pm,2024-12-11T20:17:17Z,TRUE,FALSE,48.38,39,1,508.903888888889
66fb38a564d041577c963341,62873f0f2a06b901bf9c2bf5,60e8d8dc9a5c0a016647a652,2024-10-04T21:00:00Z,2024-09-30T23:47:50Z,2024-09-30T23:48:53Z,8,pm,2024-09-30T23:49:14Z,TRUE,FALSE,36.62,35,1,93.2027777777778
673239e7fb013b0de0cdcea2,5bc0f968d7e9ff0004c767a5,5ebf1743a253570017a27d99,2024-11-22T06:30:00Z,2024-11-11T17:07:51Z,2024-11-11T23:24:11Z,8,noc,2024-11-11T23:24:23Z,TRUE,FALSE,20.15,30,1,253.369166666667
674f38502d178d9a68e877e8,62911d0ca89f0301bb50977c,5f06247c293f5c00178ae4cf,2024-12-03T22:30:00Z,2024-12-03T16:56:49Z,2024-12-03T17:41:02Z,9,pm,2024-12-03T17:41:50Z,TRUE,FALSE,25.36,30,1,5.55305555555556
67770091481c13b71666463e,60b29b4f23c18d016600aeb4,65428c5eb9ae7bfe06a31fec,2025-01-14T01:00:00Z,2025-01-02T21:09:38Z,2025-01-02T21:09:38Z,12,pm,2025-01-02T21:09:38Z,TRUE,FALSE,31.23,39,1,267.839444444444
6774449153bc363684d7354e,660a77b76b5cf28219a74bdb,61f9ba5876f193018a27e41f,2025-01-01T07:00:00Z,2024-12-31T19:22:57Z,2024-12-31T20:35:25Z,8,noc,2024-12-31T20:35:59Z,TRUE,FALSE,37.01,64,1,11.6175
678daab974b06edb74d9d042,6462adfd4107b99bc157804c,5ebf09a7fe8b200017aeb9eb,2025-01-20T06:30:00Z,2025-01-20T01:45:29Z,2025-01-20T02:30:31Z,8,noc,2025-01-20T02:30:37Z,TRUE,FALSE,24.87,26,1,4.74194444444444
677dfa48468bc07219ae7d83,658c153d27861cb389003edf,5c82b3dfa08cb800166dc04d,2025-01-08T14:30:00Z,2025-01-08T04:08:40Z,2025-01-08T12:39:55Z,8,am,2025-01-08T12:40:48Z,TRUE,FALSE,22.95,28,1,10.3555555555556
67645caa09048fa682dff7b4,64f13b5abe202a3a2e8592f1,5ebf1773a253570017a27da2,2024-12-26T14:00:00Z,2024-12-19T17:49:30Z,2024-12-19T17:54:33Z,8,am,2024-12-19T17:54:36Z,TRUE,FALSE,22.57,30,1,164.175
67228c87be91ce3dde8a729a,61a6cb715c1c1d0185bedbc8,5ebf16f8fe8b200017aebe0f,2024-11-01T14:00:00Z,2024-10-30T19:44:08Z,2024-10-30T20:01:19Z,8,am,2024-10-30T20:04:14Z,TRUE,FALSE,20.77,26,1,42.2644444444444
67180ef199e26685cd585f12,66e5aaa0f472d33b6899b0a3,62be1df86451d501bef14792,2024-10-22T22:00:00Z,2024-10-22T20:45:37Z,2024-10-22T21:02:08Z,8,pm,2024-10-22T21:02:16Z,TRUE,FALSE,24.16,32,1,1.23972222222222
6729434aad2dae597a9578a0,6604fee36b5cf282199f5f52,61f1d66bcc1e0a018a32786c,2024-11-29T22:30:00Z,2024-11-04T21:57:30Z,2024-11-20T04:29:49Z,8,pm,2024-11-20T04:31:32Z,TRUE,FALSE,24.59,36,1,600.541666666667
67881d68fa1a94966890a5d9,66d2915e93d8c27168fc5b97,61a568e0cb11990185bb97c7,2025-01-16T06:30:00Z,2025-01-15T20:41:12Z,2025-01-16T01:26:35Z,8,noc,2025-01-16T01:27:38Z,TRUE,FALSE,38.38,39,1,9.81333333333333
677736d1fc8d6653a06cca2f,6554f5cb7ff7c6eee58d730e,5bdb65eb27415b0004330ace,2025-01-11T23:00:00Z,2025-01-03T01:01:06Z,2025-01-03T01:04:43Z,8,pm,2025-01-03T01:04:54Z,TRUE,FALSE,21.94,32,1,213.981666666667
6714a2ce5c3517c01a6fbd61,64aa4716deef5579a82925eb,610c3e4bb0d8850166b2bd41,2024-10-24T05:00:00Z,2024-10-20T06:27:26Z,2024-10-20T12:28:40Z,8,noc,2024-10-20T12:28:43Z,TRUE,FALSE,23.79,31,1,94.5427777777778
675b44ffae6e62ade14e6bf8,6678e2320c8bae033d6a6be2,5bdb65eb27415b0004330ace,2024-12-24T06:30:00Z,2024-12-12T20:18:08Z,2024-12-13T02:31:39Z,9,noc,2024-12-13T02:33:24Z,TRUE,FALSE,21.56,32,1,274.197777777778
66f22e37d551fe230bb8bae7,654ae8657ff7c6eee5adffb4,5d011e7757d52f00162c9fe1,2024-09-25T05:00:00Z,2024-09-24T03:12:55Z,2024-09-24T03:26:41Z,8,noc,2024-09-24T03:26:52Z,TRUE,FALSE,19.85,24,1,25.7847222222222
66f07f2ace12111c27222771,62fa7a774c1db801bc8eb94e,5e7266e3759cf60016d86c98,2024-10-18T22:00:00Z,2024-09-22T20:33:47Z,2024-10-15T20:07:40Z,8,pm,2024-10-15T20:07:50Z,TRUE,FALSE,20.46,34,1,625.436944444444
670f72681d30a328bcf0cf17,661fb2e6b44011b92c613a7b,611af67795f4c501662edb31,2024-10-19T21:30:00Z,2024-10-16T07:59:37Z,2024-10-16T18:44:17Z,8,pm,2024-10-16T18:44:59Z,TRUE,FALSE,24.74,24,1,85.5063888888889
66df49e2f89850252891c87b,663c4a8f5859f423892bb36c,5bdb65eb27415b0004330ace,2024-09-22T05:30:00Z,2024-09-09T19:17:55Z,2024-09-22T01:04:22Z,8,noc,2024-09-22T01:05:55Z,TRUE,FALSE,22.55,32,1,298.201388888889
672d87508e840746e96d1804,62a2491706f2c501bdb1401b,6203e9b58fa46801a9ed5f21,2024-11-08T19:00:00Z,2024-11-08T03:36:49Z,2024-11-08T04:53:21Z,6,am,2024-11-08T04:53:38Z,TRUE,FALSE,32.7,31,1,15.3863888888889
67698e4ebaca6a68ba8c3616,671c468a82fcef7cc39cbe1b,5cb9f07135163900163f532c,2024-12-24T23:00:00Z,2024-12-23T16:22:39Z,2024-12-24T03:14:51Z,8,pm,2024-12-24T03:15:26Z,TRUE,FALSE,30.48,28,1,30.6225
670d5e2206299c92b47720f9,60b507f0e082a801669050f6,5f594c78bec4a800166418eb,2024-10-19T05:00:00Z,2024-10-14T18:08:34Z,2024-10-19T02:11:23Z,8,noc,2024-10-19T02:11:51Z,TRUE,FALSE,28.04,36,1,106.857222222222
676353f4dc8f321222a4893e,6172f3bb73b5fe01697e8f8f,60e8d8dc9a5c0a016647a652,2024-12-21T14:00:00Z,2024-12-18T23:00:05Z,2024-12-18T23:14:28Z,8,am,2024-12-18T23:14:39Z,TRUE,FALSE,24.78,35,1,62.9986111111111
6722e9e5a96a947c70b11f15,63d9cec808d1f56324829d12,60c7b703745ac10166c679fa,2024-10-31T13:00:00Z,2024-10-31T02:22:30Z,2024-10-31T02:39:11Z,8,am,2024-10-31T02:39:30Z,TRUE,FALSE,32.19,30,1,10.625
676ebbc291be2004455b8893,66d243d793d8c27168814788,644ad704e30bb601b9ec5b76,2025-01-14T13:00:00Z,2024-12-27T14:37:55Z,2024-12-31T20:03:11Z,12,am,2024-12-31T20:03:15Z,TRUE,FALSE,32.53,39,1,430.368055555556
67733f820fdf0c199c4c5b11,6714787982fcef7cc31bfc82,66279a9f14e3560cbf266ec4,2025-01-04T06:00:00Z,2024-12-31T00:49:06Z,2025-01-01T20:06:43Z,8,noc,2025-01-01T20:07:12Z,TRUE,FALSE,22.63,26,1,101.181666666667
66f0c7bde0272ee40489343a,6550fefd7ff7c6eee56c1e87,5e70da2c6d807b0016709d55,2024-09-24T21:30:00Z,2024-09-23T01:43:25Z,2024-09-23T01:43:26Z,8,pm,2024-09-23T01:43:26Z,TRUE,FALSE,23.82,40,1,43.7763888888889
6726f84b6ab2a5fbb33e0f95,65637b607ff7c6eee5715445,5e1ce78827ff480016e9133e,2024-11-03T05:30:00Z,2024-11-03T04:12:59Z,2024-11-03T04:32:04Z,10,noc,2024-11-03T04:32:24Z,TRUE,FALSE,27.16,30,1,1.28361111111111
6748c4fc013342aacc6e5ba0,6435cdbed16cc8d40bcbf9c7,5bdb65eb27415b0004330ace,2024-12-07T22:30:00Z,2024-11-28T19:31:08Z,2024-11-28T19:42:16Z,9,pm,2024-11-28T19:42:23Z,TRUE,FALSE,21.77,32,1,218.981111111111
66f62533a1320ebce44006aa,614bbd738626d40166fa0c3f,60e8d8dc9a5c0a016647a652,2024-09-27T05:00:00Z,2024-09-27T03:23:31Z,2024-09-27T03:35:03Z,8,noc,2024-09-27T03:35:53Z,TRUE,FALSE,38.78,35,1,1.60805555555556
67369630115032d69e997441,5c09e2d9edde0b000410005b,60e8d8dc9a5c0a016647a652,2024-11-20T22:00:00Z,2024-11-15T00:30:40Z,2024-11-15T00:32:06Z,8,pm,2024-11-15T00:32:32Z,TRUE,FALSE,33.05,35,1,141.488888888889
66fa880faead100b5a20b532,6217082b878c9c01ab348f4d,642840e751689b01bbf107b9,2024-10-01T14:00:00Z,2024-09-30T11:14:24Z,2024-09-30T11:48:50Z,5,am,2024-09-30T11:49:21Z,TRUE,FALSE,30.32,36,1,26.76
6706c7c247bd2542f960c09e,62bbbddb85284b01c0352abd,60257cdc1cd3a100160c67cf,2024-10-13T05:00:00Z,2024-10-09T18:13:23Z,2024-10-09T18:13:23Z,8,noc,2024-10-09T18:13:23Z,TRUE,FALSE,21.43,32,1,82.7769444444444
66f2c4b7f94c52d0d59e17f2,61ccd66412df5d018a7fe534,617195fe61cfc6016a47a1de,2024-09-24T22:00:00Z,2024-09-24T13:55:03Z,2024-09-24T14:04:05Z,8,pm,2024-09-24T14:04:47Z,TRUE,FALSE,22.92,38,1,8.0825
6725a3adc8d21d6f48d0f10a,66bee0b893d8c27168364405,5fd299d89343550016d5599f,2024-11-02T13:00:00Z,2024-11-02T03:59:41Z,2024-11-02T04:54:01Z,8,am,2024-11-02T04:54:50Z,TRUE,FALSE,25.34,31,1,9.00527777777778
677819206c7c0fa849d5ae9e,66db11a3f472d33b6830ff79,5e47201390bc130016bbe03f,2025-01-08T06:30:00Z,2025-01-03T17:06:41Z,2025-01-03T23:26:13Z,8,noc,2025-01-03T23:26:25Z,TRUE,FALSE,20.18,33,1,109.388611111111
6769872e64c73ed6940adffc,6001df03fc4eb6001662c503,65428c5eb9ae7bfe06a31fec,2024-12-24T01:00:00Z,2024-12-23T15:52:14Z,2024-12-23T15:52:16Z,12,pm,2024-12-23T15:52:16Z,TRUE,FALSE,32.25,39,1,9.12944444444445
6769af6458b2437d09f7e2af,63a0ae62c01b7dd0c74871b8,637e71fd4a702e01b5e6261b,2025-01-05T13:00:00Z,2024-12-23T18:43:49Z,2024-12-24T03:59:01Z,12,am,2024-12-24T03:59:16Z,TRUE,FALSE,21.27,28,1,306.269722222222
6706d4d341ac6d243ce03cba,621d74ebd4de5701abf86b02,629975daadd1d201bf713f31,2024-10-10T06:00:00Z,2024-10-09T19:09:07Z,2024-10-09T20:21:04Z,8,noc,2024-10-09T20:21:05Z,TRUE,FALSE,22.19,24,1,10.8480555555556
6758d0ff4e60ee228a87b6b9,65a8da1146c0645699ec9bc1,5c539532fe63b800166ddb2d,2024-12-15T22:30:00Z,2024-12-10T23:38:39Z,2024-12-11T08:20:11Z,8,pm,2024-12-11T08:20:40Z,TRUE,FALSE,25.16,30,1,118.855833333333
673e2696b0fb0f37e50a0cdd,62460a25fb16d401aab5d2a8,637e71fd4a702e01b5e6261b,2024-12-03T13:00:00Z,2024-11-20T18:12:39Z,2024-11-20T18:50:51Z,12,am,2024-11-20T18:51:00Z,TRUE,FALSE,25.32,28,1,306.789166666667
675efb3483c06dadde8c2e40,62706dbfe912f901c0c0d9e6,64790906cb044d01b9691969,2024-12-23T06:00:00Z,2024-12-15T15:52:20Z,2024-12-15T15:52:48Z,8,noc,2024-12-15T15:53:30Z,TRUE,FALSE,23.75,37,1,182.127777777778
674126c28c7cdd4914e4dd1a,64729d3bbb6f19b9371d5a01,6682fbd431094eacf70b20f1,2024-11-26T06:30:00Z,2024-11-23T00:50:11Z,2024-11-23T00:52:32Z,9,noc,2024-11-23T00:52:44Z,TRUE,FALSE,19.42,37,1,77.6636111111111
677859a58b451c79d0a8fffe,6071d78fe9b7650016af09d7,5f06247c293f5c00178ae4cf,2025-01-04T22:30:00Z,2025-01-03T21:41:57Z,2025-01-03T21:56:24Z,9,pm,2025-01-03T21:56:34Z,TRUE,FALSE,27.48,30,1,24.8008333333333
66e903b83e0e295d0f441fee,65074b3abe202a3a2e4b3e92,610c3e4bb0d8850166b2bd41,2024-09-26T05:00:00Z,2024-09-17T04:21:13Z,2024-09-23T14:20:03Z,8,noc,2024-09-23T14:20:08Z,TRUE,FALSE,23.74,31,1,216.646388888889
